LINEA,VCESTIL,PARES,FAMPESP,FAMMONT,DEPTO,FUNCION,TIEMPO,PERSONAS,META,COLEC
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CA-COR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CA-DOB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CA-PESA,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CA-PESB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CA-PESC,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CA-PREA,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CA-PREB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CA-PREC,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CA-REB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CARDADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CENTRADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,COMODIN CORTE,36,1,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,COMODIN MONTADO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,COMODIN PESPUNT,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,COMODIN PREACAB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CONFORMAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CORTADOR FLASH,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CORTADOR FORRO,24,0.66,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,CORTADOR PIEL,9,0.25,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,DESVIRAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,DISTRIBUIDOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,DOBLILLADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,DOMAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,EMB-AVIO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,EMBARRADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,EMPACADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,ENCERQUILLADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,ENTACONADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,FORRAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,MONTADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,PEG-AVIO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,PEGADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,PREACABADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,PRECONFORMAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,REBAJADOR,30,0.83,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,RIBETEAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,RIBETEAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,CORTE Y PREPARA,SUAJADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,A-PESPUNTADOR,120,3.34,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,A-PRELIMINAR,208,5.77,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,APOMAZAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,B-PESPUNTADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,B-PRELIMINAR,196,5.44,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,C-PESPUNTADOR,30,0.83,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,C-PRELIMINAR,587,16.29,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CA-COR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CA-DOB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CA-PESA,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CA-PESB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CA-PESC,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CA-PREA,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CA-PREB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CA-PREC,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CA-REB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CARDADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CENTRADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,COMODIN CORTE,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,COMODIN MONTADO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,COMODIN PESPUNT,36,1,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,COMODIN PREACAB,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CONFORMAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CORTADOR FLASH,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CORTADOR FORRO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,CORTADOR PIEL,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,DESVIRAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,DISTRIBUIDOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,DOBLILLADOR,44,1.22,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,DOMAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,EMB-AVIO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,EMBARRADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,EMPACADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,ENCERQUILLADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,ENTACONADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,FORRAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,MONTADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,PEG-AVIO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,PEGADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,PREACABADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,PRECONFORMAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,REBAJADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,RECORTADOR AVIO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,RECORTADOR AVIO,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,RESACAR PLANTAS,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,RESACAR PLANTAS,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,RIBETEAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,RIBETEAR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FAMILIA,SUAJADOR,0,0,100,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,A-AVIO,77,5.5,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,A-PESPUNTADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,A-PRELIMINAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,APOMAZAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,B-PESPUNTADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,B-PRELIMINAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,C-AVIO,28,2,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,C-PESPUNTADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,C-PRELIMINAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CA-COR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CA-DOB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CA-PESA,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CA-PESB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CA-PESC,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CA-PREA,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CA-PREB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CA-PREC,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CA-REB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CARDADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CENTRADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,COMODIN,7,0.5,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,COMODIN MONTADO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,COMODIN PESPUNT,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,COMODIN PREACAB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CONFORMAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CORTADOR FLASH,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CORTADOR FORRO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,CORTADOR PIEL,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,DESVIRAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,DISTRIBUIDOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,DOBLILLADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,DOMAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,EMB-AVIO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,EMBARRADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,EMPACADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,ENCERQUILLADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,ENTACONADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,FORRAR,28,1.99,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,MONTADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,PEG-AVIO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,PEGADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,PREACABADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,PRECONFORMAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,REBAJADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,RECORTADOR AVIO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,RECORTADOR AVIO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,RESACAR PLANTAS,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,RESACAR PLANTAS,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,RIBETEAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,RIBETEAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,FORRADOS,SUAJADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,A-AVIO,35,2.5,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,A-PESPUNTADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,A-PRELIMINAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,APOMAZAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,B-AVIO,42,3,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,B-PESPUNTADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,B-PRELIMINAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,C-AVIO,28,2,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,C-PESPUNTADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,C-PRELIMINAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CA-COR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CA-DOB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CA-PESA,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CA-PESB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CA-PESC,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CA-PREA,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CA-PREB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CA-PREC,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CA-REB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CARDADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CENTRADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,COMODIN,17,1.21,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,COMODIN MONTADO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,COMODIN PESPUNT,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,COMODIN PREACAB,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CONFORMAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CORTADOR FLASH,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CORTADOR FORRO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,CORTADOR PIEL,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,DESVIRAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,DISTRIBUIDOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,DOBLILLADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,DOMAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,EMB-AVIO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,EMBARRADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,EMPACADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,ENCERQUILLADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,ENTACONADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,FORRAR,28,1.99,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,MONTADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,PEG-AVIO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,PEGADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,PREACABADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,PRECONFORMAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,REBAJADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,RECORTADOR AVIO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,RECORTADOR AVIO,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,RESACAR PLANTAS,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,RESACAR PLANTAS,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,RIBETEAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,RIBETEAR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,PLANTA,SUAJADOR,0,0,257,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,A-AVIO,80,4,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,A-PESPUNTADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,A-PRELIMINAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,APOMAZAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,B-AVIO,60,3,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,B-PESPUNTADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,B-PRELIMINAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,C-AVIO,40,2,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,C-PESPUNTADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,C-PRELIMINAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CA-COR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CA-DOB,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CA-PESA,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CA-PESB,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CA-PESC,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CA-PREA,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CA-PREB,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CA-PREC,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CA-REB,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CARDADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CENTRADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,COMODIN CORTE,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,COMODIN MONTADO,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,COMODIN PESPUNT,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,COMODIN PREACAB,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CONFORMAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CORTADOR FLASH,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CORTADOR FORRO,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,CORTADOR PIEL,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,DESVIRAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,DISTRIBUIDOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,DOBLILLADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,DOMAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,EMB-AVIO,60,3,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,EMBARRADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,EMPACADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,ENCERQUILLADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,ENTACONADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,FORRAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,MONTADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,PEG-AVIO,20,1,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,PEGADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,PREACABADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,PRECONFORMAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,REBAJADOR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,RECORTADOR AVIO,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,RECORTADOR AVIO,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,RESACAR PLANTAS,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,RESACAR PLANTAS,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,RIBETEAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,RIBETEAR,0,0,180,#¡REF!
ANDSABRINA,1603,0,4,2,SUELA,SUAJADOR,0,0,180,#¡REF!
AND NICKI,1604,0,6,1,CORTE,A-PESPUNTADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,A-PRELIMINAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,APOMAZAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,B-PESPUNTADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,B-PRELIMINAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,C-PESPUNTADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,C-PRELIMINAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CA-COR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CA-DOB,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CA-PESA,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CA-PESB,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CA-PESC,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CA-PREA,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CA-PREB,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CA-PREC,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CA-REB,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CARDADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CENTRADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,COMODIN CORTE,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,COMODIN MONTADO,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,COMODIN PESPUNT,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,COMODIN PREACAB,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CONFORMAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CORTADOR FLASH,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CORTADOR FORRO,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,CORTADOR PIEL,52,1.44,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,DESVIRAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,DISTRIBUIDOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,DOBLILLADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,DOMAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,EMB-AVIO,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,EMBARRADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,EMPACADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,ENCERQUILLADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,ENTACONADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,FORRAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,MONTADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,PEG-AVIO,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,PEGADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,PREACABADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,PRECONFORMAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,REBAJADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,RECORTADOR AVIO,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,RECORTADOR AVIO,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,RESACAR PLANTAS,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,RESACAR PLANTAS,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,RIBETEAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,RIBETEAR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE,SUAJADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE Y PREPARA,A-PESPUNTADOR,0,0,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE Y PREPARA,A-PRELIMINAR,68,1.9,100,#¡REF!
AND NICKI,1604,0,6,1,CORTE Y PREPARA,APOMAZAR,0,0,100,#¡REF!
